246,11/23/2021,327,0.12, ,0, ,272, ,2.9, ,56.9, ,20.5, ,43.6, ,75, ,16, ,30, ,14.5, ,10.1,Y,242.7,Y,43.3, 
246,11/24/2021,328,0.05, ,0, ,267, ,2.9, ,41.6, ,15.1, ,26.5, ,80, ,36, ,60, ,14.5, ,4.3, ,103.1, ,42.4, 
246,11/25/2021,329,0.05, ,0, ,252, ,3.1, ,46.4, ,14.4, ,28.8, ,82, ,33, ,57, ,15.6, ,3.8, ,91.0, ,41.1, 
246,11/26/2021,330,0.07, ,0, ,250, ,3.0, ,60.4, ,25.4, ,38.6, ,66, ,14, ,38, ,15.4, ,3.9, ,92.5, ,41.1, 
246,11/27/2021,331,0.07, ,0, ,249, ,3.6, ,55.5, ,27.9, ,39.7, ,64, ,23, ,43, ,19.1, ,4.5, ,108.1, ,41.6, 
246,11/28/2021,332,0.07, ,0, ,251, ,4.5, ,61.0, ,27.4, ,40.8, ,73, ,27, ,52, ,24.5, ,4.4, ,105.0, ,41.8, 
246,11/29/2021,333,0.07, ,0, ,251, ,4.7, ,65.8,Y,29.6, ,43.2, ,71, ,26, ,49, ,25.6, ,4.4, ,106.1, ,42.3, 
246,11/30/2021,334,0.06, ,0, ,254, ,4.6, ,60.3, ,25.4, ,40.0, ,77, ,32, ,54, ,24.9, ,4.4, ,104.6, ,42.5, 
246,12/1/2021,335,0.06, ,0, ,252, ,4.4, ,58.6, ,24.4, ,38.5, ,81, ,30, ,56, ,24.2, ,4.1, ,99.4, ,42.2, 
246,12/2/2021,336,0.07, ,0, ,254, ,3.8, ,65.7,Y,24.3, ,40.8, ,72, ,22, ,44, ,20.5, ,4.5, ,108.6, ,41.9, 
246,12/3/2021,337,0.07, ,0, ,243, ,3.8, ,60.1, ,29.3, ,39.8, ,66, ,27, ,46, ,20.8, ,4.8, ,116.1, ,41.8, 
246,12/4/2021,338,0.07, ,0, ,247, ,4.3, ,64.1,Y,27.9, ,40.1, ,71, ,25, ,51, ,23.3, ,4.6, ,110.8, ,41.7, 
246,12/5/2021,339,0.07, ,0, ,239, ,3.6, ,61.2, ,25.1, ,39.7, ,66, ,15, ,43, ,19.1, ,4.8, ,116.0, ,41.5, 
246,12/6/2021,340,0.03, ,0.00, ,68, ,5.5, ,52.4, ,28.3, ,40.4, ,97, ,36, ,65, ,29.6, ,5.1, ,122.8, ,41.3, 
246,12/7/2021,341,0.01, ,0, ,60, ,7.8, ,43.5, ,31.9, ,39.1, ,99, ,90, ,97, ,38.2, ,3.9, ,92.6, ,42.2, 
246,12/8/2021,342,0.07, ,0, ,191, ,6.0, ,52.7, ,30.2, ,44.3, ,95, ,48, ,61, ,31.6, ,10.0,Y,239.1,Y,42.6, 
246,12/9/2021,343,0.02, ,0.00, ,121, ,5.1, ,43.4, ,14.3, ,29.4, ,97, ,75, ,92, ,27.4, ,6.2, ,149.4, ,42.3, 
246,12/10/2021,344,0.03, ,0, ,234, ,3.2, ,38.3, ,13.3, ,22.0, ,90, ,55, ,78, ,16.3, ,3.7, ,88.2, ,40.9, 
246,12/11/2021,345,0.09, ,0, ,203, ,2.9, ,47.6, ,14.1, ,33.2, ,89, ,24, ,45, ,13.9, ,10.6,Y,253.6,Y,39.9, 
246,12/12/2021,346,0.10, ,0.21, ,210, ,4.6, ,47.6, ,35.0, ,40.0, ,81, ,24, ,54, ,24.9, ,20.2,R,485.3,R,39.7, 
246,12/13/2021,347,0.02, ,0.13, ,60, ,6.0, ,39.1, ,33.2, ,35.4, ,90, ,78, ,86, ,31.7, ,16.4,R,392.7,R,38.6, 
246,12/14/2021,348,0.00,R,0, ,18, ,4.1, ,35.6, ,13.8, ,25.1, ,97, ,64, ,89, ,22.4, ,4.9, ,117.1, ,37.4, 
246,12/15/2021,349,0.07,R,0.40, ,256, ,3.6, ,40.0, ,5.1, ,28.2, ,88, ,49, ,69, ,19.2, ,16.1,R,385.9,R,38.3, 
246,12/16/2021,350,0.05, ,0.00, ,202, ,4.1, ,44.8, ,10.7, ,29.4, ,94, ,49, ,75, ,22.6, ,10.4,Y,248.6,Y,38.7, 
246,12/17/2021,351,0.03, ,0, ,247, ,2.3, ,42.5, ,4.3, ,16.6, ,86, ,44, ,70, ,8.7, ,5.1, ,121.3, ,38.6, 
246,12/18/2021,352,0.04, ,0, ,236, ,2.9, ,43.5, ,9.7, ,22.1, ,89, ,45, ,71, ,14.1, ,3.8, ,92.0, ,38.2, 
246,12/19/2021,353,0.10, ,0, ,233, ,1.9, ,50.9, ,17.0, ,35.9, ,65, ,10, ,27, ,5.1, ,8.6, ,205.4, ,38.0, 
246,12/20/2021,354,0.04, ,0, ,210, ,2.7, ,47.6, ,13.3, ,28.7, ,74, ,10, ,50, ,12.7, ,4.3, ,104.0, ,37.8, 
246,12/21/2021,355,0.05, ,0, ,235, ,3.1, ,45.2, ,16.9, ,29.3, ,80, ,21, ,57, ,15.9, ,4.6, ,111.5, ,37.7, 
246,12/22/2021,356,0.06, ,0.15, ,119, ,6.2, ,45.6, ,33.1, ,40.2, ,93, ,22, ,73, ,32.3, ,15.4,R,370.4,R,37.4, 
246,12/23/2021,357,0.01, ,0.03, ,18, ,6.2, ,44.5, ,32.3, ,37.4, ,96, ,65, ,81, ,32.3, ,10.5,Y,252.1,Y,37.0, 
246,12/24/2021,358,0.06, ,0.05, ,180, ,4.8, ,42.1, ,29.7, ,34.4, ,88, ,51, ,71, ,26.0, ,13.3,R,318.4,R,36.8, 
246,12/25/2021,359,0.03, ,0.02, ,89, ,4.4, ,33.8, ,24.2, ,30.0, ,92, ,64, ,77, ,23.8, ,14.5,R,348.2,R,36.5, 
246,12/26/2021,360,0.06, ,0, ,215, ,2.9, ,28.2, ,20.4, ,24.3, ,86, ,50, ,66, ,14.6, ,20.9,R,502.5,R,36.2, 
246,12/27/2021,361,0.04, ,0, ,154, ,3.5, ,33.0, ,23.1, ,26.7, ,89, ,52, ,71, ,18.7, ,15.2,R,364.2,R,36.1, 
246,12/28/2021,362,0.03, ,0, ,178, ,3.4, ,37.4, ,20.1, ,27.7, ,83, ,55, ,66, ,17.8, ,6.8, ,162.6, ,36.1, 
246,12/29/2021,363,0.05, ,0.00, ,222, ,3.9, ,38.0, ,15.1, ,28.5, ,94, ,56, ,74, ,21.4, ,8.4, ,202.4, ,36.2, 
246,12/30/2021,364,0.06,R,0, ,234, ,3.4, ,42.9, ,11.4, ,30.2, ,95, ,40, ,59, ,17.7, ,8.9, ,213.2, ,36.3, 
246,12/31/2021,365,0.06, ,0, ,246, ,2.8, ,39.6, ,6.7, ,26.3, ,87, ,37, ,59, ,13.9, ,8.4, ,201.2, ,36.2, 
